Customer_Id,Transaction_Id,Item,Date,Quantity,Amount
1031,192,Bread,2024-01-09 00:00:00,3,84.47
1031,192,Butter,2024-01-09 00:00:00,1,63.79
1027,193,Rice,2024-01-09 01:00:00,2,65.36
1027,193,Chicken,2024-01-09 01:00:00,2,115.87
1037,194,Eggs,2024-01-09 02:00:00,2,62.47
1037,194,Butter,2024-01-09 02:00:00,3,134.38
1037,194,Flour,2024-01-09 02:00:00,2,125.74
1042,195,Rice,2024-01-09 03:00:00,2,46.31
1044,196,Milk,2024-01-09 04:00:00,1,145.3
1044,196,Bread,2024-01-09 04:00:00,3,86.28
1044,196,Butter,2024-01-09 04:00:00,1,91.27
1018,197,Sugar,2024-01-09 05:00:00,2,89.71
1018,197,Bread,2024-01-09 05:00:00,2,74.6
1018,197,Coffee,2024-01-09 05:00:00,3,65.32
1019,198,Milk,2024-01-09 06:00:00,3,144.96
1019,198,Bread,2024-01-09 06:00:00,1,93.88
1019,198,Butter,2024-01-09 06:00:00,2,84.67
1036,199,Oranges,2024-01-09 07:00:00,2,83.14
1011,200,Apples,2024-01-09 08:00:00,1,60.72
1011,200,Bananas,2024-01-09 08:00:00,1,131.18
1011,200,Oranges,2024-01-09 08:00:00,2,73.84
1035,201,Sugar,2024-01-09 09:00:00,3,25.3
1035,201,Tea,2024-01-09 09:00:00,1,71.48
1016,202,Milk,2024-01-09 10:00:00,2,56.68
1016,202,Pasta,2024-01-09 10:00:00,3,39.5
1016,202,Eggs,2024-01-09 10:00:00,1,121.08
1009,203,Bread,2024-01-09 11:00:00,3,133.82
1009,203,Pasta,2024-01-09 11:00:00,3,95.9
1014,204,Yogurt,2024-01-09 12:00:00,2,13.43
1014,204,Milk,2024-01-09 12:00:00,3,58.83
1034,205,Milk,2024-01-09 13:00:00,2,43.91
1034,205,Bread,2024-01-09 13:00:00,2,17.03
1034,205,Coffee,2024-01-09 13:00:00,2,109.42
1034,205,Eggs,2024-01-09 13:00:00,3,39.56
1019,206,Eggs,2024-01-09 14:00:00,1,116.35
1019,206,Bread,2024-01-09 14:00:00,3,134.41
1019,206,Butter,2024-01-09 14:00:00,3,131.37
1020,207,Sugar,2024-01-09 15:00:00,2,43.87
1020,207,Tea,2024-01-09 15:00:00,2,125.15
1031,208,Yogurt,2024-01-09 16:00:00,1,81.56
1031,208,Apples,2024-01-09 16:00:00,2,110.11
1029,209,Eggs,2024-01-09 17:00:00,3,125.74
1029,209,Milk,2024-01-09 17:00:00,3,47.86
1029,209,Bread,2024-01-09 17:00:00,3,131.32
1029,209,Butter,2024-01-09 17:00:00,2,134.86
1012,210,Milk,2024-01-09 18:00:00,3,22.5
1012,210,Bread,2024-01-09 18:00:00,2,15.92
1012,210,Butter,2024-01-09 18:00:00,1,64.27
1047,211,Beef,2024-01-09 19:00:00,3,45.59
1047,211,Chicken,2024-01-09 19:00:00,3,103.29
1047,211,Fish,2024-01-09 19:00:00,1,48.98
1030,212,Sugar,2024-01-09 20:00:00,1,24.75
1030,212,Tea,2024-01-09 20:00:00,3,98.81
1016,213,Eggs,2024-01-09 21:00:00,1,102.03
1036,214,Beef,2024-01-09 22:00:00,1,115.56
1036,214,Chicken,2024-01-09 22:00:00,1,51.34
1036,214,Fish,2024-01-09 22:00:00,3,27.6
1010,215,Beef,2024-01-09 23:00:00,1,47.46
1010,215,Bread,2024-01-09 23:00:00,1,106.33
1022,216,Rice,2024-01-10 00:00:00,1,27.41
1022,216,Chicken,2024-01-10 00:00:00,2,14.4
1027,217,Cheese,2024-01-10 01:00:00,2,12.37
1027,217,Butter,2024-01-10 01:00:00,3,63.56
1012,218,Cheese,2024-01-10 02:00:00,3,102.82
1012,218,Pasta,2024-01-10 02:00:00,1,146.39
1012,218,Sugar,2024-01-10 02:00:00,3,104.58
1025,219,Beef,2024-01-10 03:00:00,1,65.72
1025,219,Chicken,2024-01-10 03:00:00,3,109.42
1025,219,Fish,2024-01-10 03:00:00,1,44.52
1004,220,Apples,2024-01-10 04:00:00,2,148.63
1004,220,Bananas,2024-01-10 04:00:00,3,119.93
1004,220,Oranges,2024-01-10 04:00:00,2,100.24
1026,221,Rice,2024-01-10 05:00:00,3,29.71
1026,221,Chicken,2024-01-10 05:00:00,2,128.61
1047,222,Sugar,2024-01-10 06:00:00,2,50.67
1047,222,Bread,2024-01-10 06:00:00,1,134.62
1047,222,Coffee,2024-01-10 06:00:00,1,106.6
1034,223,Coffee,2024-01-10 07:00:00,3,59.6
1034,223,Tea,2024-01-10 07:00:00,2,105.15
1034,223,Milk,2024-01-10 07:00:00,1,96.93
1034,223,Eggs,2024-01-10 07:00:00,2,122.98
1034,223,Bread,2024-01-10 07:00:00,2,86.56
1048,224,Sugar,2024-01-10 08:00:00,3,121.04
1048,224,Bread,2024-01-10 08:00:00,3,64.86
1048,224,Coffee,2024-01-10 08:00:00,2,25.25
1026,225,Beef,2024-01-10 09:00:00,2,89.74
1026,225,Chicken,2024-01-10 09:00:00,3,74.25
1026,225,Fish,2024-01-10 09:00:00,2,93.1
1034,226,Rice,2024-01-10 10:00:00,1,144.42
1034,226,Bread,2024-01-10 10:00:00,1,143.41
1034,226,Chicken,2024-01-10 10:00:00,2,116.02
1034,226,Tea,2024-01-10 10:00:00,1,129.59
1028,227,Sugar,2024-01-10 11:00:00,2,122.67
1028,227,Apples,2024-01-10 11:00:00,1,41.09
1028,227,Butter,2024-01-10 11:00:00,2,82.06
1007,228,Fish,2024-01-10 12:00:00,1,98.96
1007,228,Oranges,2024-01-10 12:00:00,1,14.57
1014,229,Apples,2024-01-10 13:00:00,1,120.26
1014,229,Bananas,2024-01-10 13:00:00,1,88.97
1014,229,Oranges,2024-01-10 13:00:00,3,68.18
1011,230,Butter,2024-01-10 14:00:00,3,69.85
1023,231,Sugar,2024-01-10 15:00:00,2,134.44
1023,231,Cheese,2024-01-10 15:00:00,2,38.66
1023,231,Coffee,2024-01-10 15:00:00,1,45.74
1023,231,Eggs,2024-01-10 15:00:00,3,93.13
1015,232,Yogurt,2024-01-10 16:00:00,3,80.97
1015,232,Milk,2024-01-10 16:00:00,3,23.31
1031,233,Yogurt,2024-01-10 17:00:00,2,86.54
1031,233,Apples,2024-01-10 17:00:00,1,10.0
1031,233,Fish,2024-01-10 17:00:00,1,18.59
1007,234,Yogurt,2024-01-10 18:00:00,3,52.59
1007,234,Milk,2024-01-10 18:00:00,1,71.25
1014,235,Rice,2024-01-10 19:00:00,1,61.93
1014,235,Oranges,2024-01-10 19:00:00,3,149.94
1021,236,Beef,2024-01-10 20:00:00,1,63.3
1021,236,Chicken,2024-01-10 20:00:00,3,86.23
1021,236,Fish,2024-01-10 20:00:00,2,12.89
1021,237,Yogurt,2024-01-10 21:00:00,1,24.35
1021,237,Milk,2024-01-10 21:00:00,1,109.19
1021,237,Cheese,2024-01-10 21:00:00,3,61.7
1021,237,Sugar,2024-01-10 21:00:00,1,72.83
1001,238,Apples,2024-01-10 22:00:00,3,107.24
1001,238,Bananas,2024-01-10 22:00:00,3,129.07
1001,238,Oranges,2024-01-10 22:00:00,1,48.37
1015,239,Tea,2024-01-10 23:00:00,2,12.25
1001,240,Cheese,2024-01-11 00:00:00,1,110.58
1001,240,Chicken,2024-01-11 00:00:00,2,26.59
1001,240,Sugar,2024-01-11 00:00:00,2,87.38
1031,241,Eggs,2024-01-11 01:00:00,3,54.32
1031,241,Butter,2024-01-11 01:00:00,2,104.18
1031,241,Flour,2024-01-11 01:00:00,1,19.92
1016,242,Apples,2024-01-11 02:00:00,3,136.85
1016,242,Bananas,2024-01-11 02:00:00,2,44.65
1016,242,Oranges,2024-01-11 02:00:00,1,86.84
1017,243,Cheese,2024-01-11 03:00:00,2,56.77
1017,243,Pasta,2024-01-11 03:00:00,1,132.92
1050,244,Beef,2024-01-11 04:00:00,1,105.96
1050,244,Chicken,2024-01-11 04:00:00,1,20.1
1050,244,Fish,2024-01-11 04:00:00,2,62.35
1029,245,Flour,2024-01-11 05:00:00,2,35.11
1002,246,Fish,2024-01-11 06:00:00,2,106.57
1020,247,Coffee,2024-01-11 07:00:00,3,97.31
1020,247,Apples,2024-01-11 07:00:00,3,87.47
1020,247,Bananas,2024-01-11 07:00:00,1,12.12
1020,247,Oranges,2024-01-11 07:00:00,3,62.26
1048,248,Yogurt,2024-01-11 08:00:00,2,53.81
1048,248,Milk,2024-01-11 08:00:00,3,93.67
1045,249,Pasta,2024-01-11 09:00:00,3,45.43
1038,250,Milk,2024-01-11 10:00:00,1,79.73
1038,250,Bread,2024-01-11 10:00:00,3,70.7
1038,250,Butter,2024-01-11 10:00:00,3,134.61
1015,251,Yogurt,2024-01-11 11:00:00,1,81.78
1015,251,Milk,2024-01-11 11:00:00,3,11.27
1041,252,Milk,2024-01-11 12:00:00,2,108.12
1041,252,Bread,2024-01-11 12:00:00,1,22.79
1041,252,Butter,2024-01-11 12:00:00,1,124.57
1011,253,Sugar,2024-01-11 13:00:00,1,69.47
1011,253,Tea,2024-01-11 13:00:00,2,94.94
1010,254,Milk,2024-01-11 14:00:00,2,122.71
1010,254,Bread,2024-01-11 14:00:00,3,79.09
1010,254,Eggs,2024-01-11 14:00:00,3,86.2
1027,255,Eggs,2024-01-11 15:00:00,2,50.81
1027,255,Butter,2024-01-11 15:00:00,2,61.96
1027,255,Flour,2024-01-11 15:00:00,1,38.87
1040,256,Coffee,2024-01-11 16:00:00,2,100.91
1040,256,Pasta,2024-01-11 16:00:00,1,119.76
1040,256,Oranges,2024-01-11 16:00:00,2,125.46
1003,257,Milk,2024-01-11 17:00:00,2,11.61
1003,257,Eggs,2024-01-11 17:00:00,1,46.43
1003,257,Butter,2024-01-11 17:00:00,2,25.66
1003,257,Flour,2024-01-11 17:00:00,1,19.87
1003,257,Cheese,2024-01-11 17:00:00,2,141.95
1024,258,Sugar,2024-01-11 18:00:00,1,125.94
1024,258,Fish,2024-01-11 18:00:00,2,137.93
1024,258,Flour,2024-01-11 18:00:00,1,55.74
1045,259,Eggs,2024-01-11 19:00:00,3,58.84
1045,259,Bread,2024-01-11 19:00:00,1,130.23
1045,259,Butter,2024-01-11 19:00:00,2,133.81
1045,259,Flour,2024-01-11 19:00:00,3,74.66
1017,260,Rice,2024-01-11 20:00:00,3,10.28
1017,260,Bread,2024-01-11 20:00:00,2,84.46
1017,260,Chicken,2024-01-11 20:00:00,2,51.55
1032,261,Milk,2024-01-11 21:00:00,2,133.43
1032,261,Bread,2024-01-11 21:00:00,2,59.6
1032,261,Butter,2024-01-11 21:00:00,3,41.13
1009,262,Milk,2024-01-11 22:00:00,3,115.54
1009,262,Apples,2024-01-11 22:00:00,1,85.73
1009,262,Oranges,2024-01-11 22:00:00,2,67.66
1009,262,Bread,2024-01-11 22:00:00,2,34.04
1009,262,Bananas,2024-01-11 22:00:00,2,55.86
1048,263,Milk,2024-01-11 23:00:00,3,26.16
1048,263,Bread,2024-01-11 23:00:00,1,79.4
1048,263,Butter,2024-01-11 23:00:00,1,57.21
1013,264,Eggs,2024-01-12 00:00:00,1,117.07
1013,264,Butter,2024-01-12 00:00:00,3,38.6
1013,264,Flour,2024-01-12 00:00:00,1,143.2
1016,265,Bread,2024-01-12 01:00:00,1,77.91
1016,265,Fish,2024-01-12 01:00:00,3,49.97
1041,266,Sugar,2024-01-12 02:00:00,1,77.81
1041,266,Coffee,2024-01-12 02:00:00,3,20.6
1036,267,Coffee,2024-01-12 03:00:00,3,19.32
1036,267,Chicken,2024-01-12 03:00:00,1,147.44
1036,267,Fish,2024-01-12 03:00:00,2,62.57
1036,267,Beef,2024-01-12 03:00:00,1,148.49
1036,267,Sugar,2024-01-12 03:00:00,1,88.27
1031,268,Sugar,2024-01-12 04:00:00,3,140.1
1031,268,Milk,2024-01-12 04:00:00,2,40.47
1031,268,Bread,2024-01-12 04:00:00,2,127.93
1031,268,Coffee,2024-01-12 04:00:00,1,10.74
1044,269,Chicken,2024-01-12 05:00:00,1,64.13
1017,270,Rice,2024-01-12 06:00:00,3,94.76
1017,270,Chicken,2024-01-12 06:00:00,1,101.58
1010,271,Milk,2024-01-12 07:00:00,3,36.31
1047,272,Milk,2024-01-12 08:00:00,3,141.47
1047,272,Bread,2024-01-12 08:00:00,2,41.51
1047,272,Coffee,2024-01-12 08:00:00,2,47.73
1047,272,Eggs,2024-01-12 08:00:00,1,107.25
1010,273,Sugar,2024-01-12 09:00:00,3,118.75
1010,273,Tea,2024-01-12 09:00:00,3,118.92
1048,274,Coffee,2024-01-12 10:00:00,2,70.06
1048,274,Chicken,2024-01-12 10:00:00,2,134.34
1038,275,Apples,2024-01-12 11:00:00,2,128.28
1038,275,Bananas,2024-01-12 11:00:00,3,123.78
1038,275,Oranges,2024-01-12 11:00:00,1,19.42
1031,276,Sugar,2024-01-12 12:00:00,3,122.93
1031,276,Tea,2024-01-12 12:00:00,2,10.8
1011,277,Milk,2024-01-12 13:00:00,3,128.89
1011,277,Bread,2024-01-12 13:00:00,2,89.27
1011,277,Butter,2024-01-12 13:00:00,3,21.23
1043,278,Sugar,2024-01-12 14:00:00,2,88.88
1043,278,Rice,2024-01-12 14:00:00,1,131.02
1043,278,Chicken,2024-01-12 14:00:00,2,64.68
1043,278,Tea,2024-01-12 14:00:00,1,99.37
1050,279,Pasta,2024-01-12 15:00:00,2,122.62
1050,279,Oranges,2024-01-12 15:00:00,2,93.04
1018,280,Milk,2024-01-12 16:00:00,3,139.51
1018,280,Bread,2024-01-12 16:00:00,1,17.61
1018,280,Eggs,2024-01-12 16:00:00,3,107.6
1001,281,Eggs,2024-01-12 17:00:00,3,93.9
1001,281,Butter,2024-01-12 17:00:00,3,38.58
1001,281,Flour,2024-01-12 17:00:00,2,73.72
1030,282,Cheese,2024-01-12 18:00:00,2,85.03
1030,282,Milk,2024-01-12 18:00:00,2,66.26
1030,282,Eggs,2024-01-12 18:00:00,1,91.83
1030,282,Sugar,2024-01-12 18:00:00,1,48.78
1030,282,Bread,2024-01-12 18:00:00,2,91.65
1020,283,Beef,2024-01-12 19:00:00,1,69.27
1020,283,Chicken,2024-01-12 19:00:00,2,138.19
1020,283,Fish,2024-01-12 19:00:00,3,133.61
1047,284,Apples,2024-01-12 20:00:00,3,113.24
1047,284,Bananas,2024-01-12 20:00:00,3,27.53
1047,284,Oranges,2024-01-12 20:00:00,3,14.2
1046,285,Yogurt,2024-01-12 21:00:00,3,120.52
1046,285,Butter,2024-01-12 21:00:00,3,39.51
1046,285,Oranges,2024-01-12 21:00:00,2,76.49
1040,286,Tea,2024-01-12 22:00:00,3,121.76
1040,286,Chicken,2024-01-12 22:00:00,2,98.28
1040,286,Fish,2024-01-12 22:00:00,1,42.55
1040,286,Beef,2024-01-12 22:00:00,2,45.9
1040,286,Bread,2024-01-12 22:00:00,1,59.52
1028,287,Sugar,2024-01-12 23:00:00,2,122.53
1028,287,Milk,2024-01-12 23:00:00,1,76.99
1028,287,Coffee,2024-01-12 23:00:00,2,80.77
1028,287,Tea,2024-01-12 23:00:00,2,53.64
1034,288,Cheese,2024-01-13 00:00:00,1,36.7
1034,288,Apples,2024-01-13 00:00:00,1,90.4
1034,288,Bananas,2024-01-13 00:00:00,3,148.85
1034,288,Oranges,2024-01-13 00:00:00,1,130.71
1017,289,Apples,2024-01-13 01:00:00,1,141.66
1017,289,Bananas,2024-01-13 01:00:00,2,37.32
1017,289,Oranges,2024-01-13 01:00:00,2,75.92
1007,290,Rice,2024-01-13 02:00:00,1,130.37
1007,290,Chicken,2024-01-13 02:00:00,2,27.25
1040,291,Yogurt,2024-01-13 03:00:00,1,134.58
1040,291,Milk,2024-01-13 03:00:00,1,34.57
1014,292,Yogurt,2024-01-13 04:00:00,3,66.39
1014,292,Milk,2024-01-13 04:00:00,3,140.53
1035,293,Rice,2024-01-13 05:00:00,2,61.43
1035,293,Coffee,2024-01-13 05:00:00,3,57.25
1035,293,Eggs,2024-01-13 05:00:00,3,128.32
1013,294,Rice,2024-01-13 06:00:00,1,51.15
1013,294,Butter,2024-01-13 06:00:00,2,142.79
1046,295,Bananas,2024-01-13 07:00:00,2,76.6
1046,295,Tea,2024-01-13 07:00:00,3,14.26
1046,295,Butter,2024-01-13 07:00:00,1,16.36
1009,296,Sugar,2024-01-13 08:00:00,2,118.3
1009,296,Coffee,2024-01-13 08:00:00,1,17.03
1009,297,Milk,2024-01-13 09:00:00,2,149.5
1009,297,Bread,2024-01-13 09:00:00,3,115.52
1009,297,Butter,2024-01-13 09:00:00,1,57.04
1008,298,Yogurt,2024-01-13 10:00:00,3,34.29
1008,298,Milk,2024-01-13 10:00:00,1,95.51
1043,299,Sugar,2024-01-13 11:00:00,3,118.19
1043,299,Coffee,2024-01-13 11:00:00,2,104.84
1022,300,Apples,2024-01-13 12:00:00,2,54.53
1022,300,Bananas,2024-01-13 12:00:00,1,125.76
1022,300,Oranges,2024-01-13 12:00:00,2,22.26
